advClientId,clientid_cr,pubClientId,clickIp,clmbUserId,imprId,siteId,goalid_cr,cityId_cr,stateDimId,countryDimId_cr,browserId_cr,adSltDimId,crtd,itmClmbLId,ispDimId,devTypeDimId,osVerDimId,conversion_fraud
78614,78614,8358,144,752a8174-5e75-4583-8a37-0a4ea354944d-6m98,96e607ab-fa00-46ed-8a21-e2be985f5ca7-3qjw,1034,9583,436,129311,144,129408,219845,1.62E+12,5603438,196041,264494,0,FALSE
24075,24075,16153,0,5a21de61-7763-4f1c-82b1-c5d1a0557c33-10tu0,9714d82d-aa2c-4803-bc38-b8639df7b2f9-3ps4,1057,4077,440,348021,144,129408,319523,1.62E+12,5614151,129311,196472,196041,FALSE
75694,75694,85030,0,cd50d61c-7bf7-477f-80a0-8e7b3f0f88ce-10wm0,971530f0-12d5-4266-904a-153fa3bd6091-1sjio,3290,6384,0,136127,144,129639,356952,1.62E+12,5488088,199522,202038,196460,FALSE
75694,75694,15240,0,81bfe01c-e07a-4a8e-8d7e-12a111dc7abc-6mkc,972f16a3-079a-4353-b106-67c681139ec1-1sjd4,178,6384,10240,132991,144,129639,129239,1.62E+12,5488773,199452,202038,196460,TRUE
75694,75694,15240,0,81bfe01c-e07a-4a8e-8d7e-12a111dc7abc-6mkc,972f16a3-079a-4353-b106-67c681139ec1-1sjd4,178,6384,10240,132991,144,129639,129239,1.62E+12,5488773,199452,202038,196460,TRUE
77339,82122,2658,0,c60dbf63-e4dd-4876-8d1f-22fc109a77e2-10w84,9766edf4-442a-45be-a2d3-7f958c14d237-1sjr0,3,8628,0,265618,145,0,33,73,41,28,52,73,TRUE
82122,82122,2658,54.89.213.252,c60dbf63-e4dd-4876-8d1f-22fc109a77e2-10w84,9766edf4-442a-45be-a2d3-7f958c14d237-1sjr0,3,8628,0,2442,145,0,233531,1.62E+12,5526656,265618,196047,0,TRUE
85859,82122,2658,54.89.213.252,c60dbf63-e4dd-4876-8d1f-22fc109a77e2-10w84,9766edf4-442a-45be-a2d3-7f958c14d237-1sjr0,3,8628,0,2442,145,0,233531,1.62E+12,5620670,265618,196047,0,TRUE
86226,82122,2658,54.89.213.252,c60dbf63-e4dd-4876-8d1f-22fc109a77e2-10w84,9766edf4-442a-45be-a2d3-7f958c14d237-1sjr0,3,8628,0,2442,145,0,233531,1.62E+12,5611744,265618,196047,0,TRUE
75694,75694,15240,0,13d0dfdf-b377-4e1c-8e53-031fc9c4dbf1-10nw4,977f222a-f8d2-4cb0-9d72-55342a008783-10nnt,178,6384,10313,0,144,129639,337645,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,1cd686be-708c-4b15-ba7e-806f504d0199-6m3o,9798b50c-9120-43d8-b2f3-901910a72182-10nqk,178,6384,10243,151402,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
77538,77538,13540,0,e303f1b8-a7b5-471f-9818-1c1e9ebc3731-10ni9,979deec1-92ab-49b7-be5d-3e2a0dfe6394-1sjts,220,7144,436,280429,144,129467,33,50,73,33,50,33,FALSE
75694,75694,85030,0,80839b25-9108-4ad7-bfc6-299a57f02c12-1slg4,985074d9-2e3a-46a9-be86-3f9489cf45e9-1sjwk,3290,6384,435,266738,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
82122,82122,2658,70.55.26.206,adf5ecc9-dcb3-41ec-ba4a-0d2ae6c9ad11-6mes,985a8b69-9e37-4933-99f3-d0b9bb62268d-10oqo,3,8628,4845,1504,149,129639,129838,1.62E+12,5526656,135885,196047,199452,FALSE
75694,75694,2320,0,8f04d40a-4254-464a-84d0-46940d9a016e-6m3o,985fa0f9-166b-4354-bf11-b11ce38981cb-62ys,34,6384,435,266737,144,129639,321300,1.62E+12,5488088,199452,202038,196460,TRUE
75694,75694,85030,0,a668a65c-aa75-4d3e-bf09-07649889a087-10wos,98cc0f45-e720-4414-9d8b-9e700b9946fb-1sjfw,3290,6384,436,266906,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
85572,85572,82030,117.239.150.76,d32eaa45-4f58-474a-a3c5-64bbfff5aa13-1sjo8,98db34bc-f0d8-4537-ac7f-02902d740f9a-10ofk,3130,10346,34714,1799,144,129639,348322,1.62E+12,5599296,266906,196047,199414,TRUE
85572,85572,82030,117.239.150.76,d32eaa45-4f58-474a-a3c5-64bbfff5aa13-1sjo8,98db34bc-f0d8-4537-ac7f-02902d740f9a-10ofk,3130,10346,34714,1799,144,129639,348322,1.62E+12,5599296,266906,196047,199414,TRUE
75694,75694,15240,0,34bb3f37-ce8d-485a-8d27-c0085ae92f90-10ocs,990e49e3-d586-479a-8a3a-453faf427410-10oa0,178,6384,0,266906,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2658,0,1bbeaf58-246f-405e-b94d-f68974a8e296-1sj4s,99594b4c-43ea-4160-96ed-3fd3f8e68e16-1sj4s,3,6384,10240,266913,144,129639,33,73,41,28,52,73,FALSE
29892,29892,76969,0,447b0152-bdaa-4183-956d-a85fb74b878a,997130c2-a610-4685-83f8-38f803980bc0-1slg5,2923,469,437,196041,144,129433,334758,1.62E+12,5583264,0,0,129433,FALSE
75694,75694,15240,0,3fb0c3de-149f-41bd-9b27-5f31269f5840-10tzk,99a0aad9-a9dc-482c-bfff-08dabeb2d2ec-10ni8,178,6384,0,273568,144,129639,337645,1.62E+12,5488773,199414,202038,196460,FALSE
83515,83515,2310,2409:4053:2e95:ca18::93cb:7912,7e8909d4-4a68-4485-87a3-ad7788bdc1c2-10wm0,99e72813-cd05-458e-af45-78fa40bdcbf8-1sk24,767,9115,10309,2577,144,129408,215442,1.62E+12,5551816,280429,196041,359921,FALSE
75694,75694,15240,0,69f00a5d-0033-4fae-a81c-b8a7b6fa6f45-1sj7k,99ed3cd2-ad9a-43d8-b0b3-f0df691fbcf0-10ntc,178,6384,0,147570,144,129639,129237,1.62E+12,5488773,199452,202038,196460,FALSE
7750,7750,76969,145,ce7b4d5a-d0b5-44d7-99d4-9ed8ef84a3d5,9a3b2729-9170-4fe8-9cd6-c824fda1e72b-10nns,2923,1589,0,2406,145,129433,334761,1.62E+12,5603244,186936,196041,359919,FALSE
75694,75694,2658,0,f392848d-0864-4d84-a7db-63a1460682f3-10w5c,9a4c7a46-e011-4ee0-ac5f-86245e3dc189-1sj7k,3,6384,0,266906,144,129639,33,73,41,28,52,73,FALSE
75694,75694,85030,0,3f3464cc-f888-463f-ad35-c1d91f6081ef-1sjfw,9a52d6a1-29db-49b3-9678-4ef955455385-62t8,3290,6384,439,133765,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,b023a024-09bd-4bbd-9f94-7cf80d3ec7ac-10waw,9ac88ad0-a04b-47da-921a-b0b89af199e7-1sjo8,3290,6384,10254,266913,144,129639,356952,1.62E+12,5488773,199452,202038,196460,TRUE
75694,75694,85030,0,b023a024-09bd-4bbd-9f94-7cf80d3ec7ac-10waw,9ac88ad0-a04b-47da-921a-b0b89af199e7-1sjo8,3290,6384,10254,266913,144,129639,356952,1.62E+12,5488773,199452,202038,196460,TRUE
1465,75694,85030,2409:4042:70d:484a:d4ad:54d7:aea3:7844,53a9a707-967d-4a67-8e9f-e3dd55b464e8-10wm0,9b1e2711-7f07-4f07-9745-49082adbd675-10ocs,3290,6384,10278,1808,144,129639,356952,1.62E+12,5544166,280429,196047,199414,TRUE
75694,75694,85030,0,53a9a707-967d-4a67-8e9f-e3dd55b464e8-10wm0,9b1e2711-7f07-4f07-9745-49082adbd675-10ocs,3290,6384,10278,280429,144,129639,356952,1.62E+12,5488088,199414,202038,196460,TRUE
26329,26329,16153,0,845339d4-d686-4423-9a64-55436ce3158c-10vlw,9b8161d3-292b-4c52-8ae6-2eae03f32e57-1sjo8,1057,6031,10295,348026,144,0,315157,1.62E+12,5580567,129311,0,196041,FALSE
7750,7750,65594,145,d7069c43-8a42-48bf-809d-b1b9e1d7f24a-10u7w,9ba28310-aa90-4f85-b47d-134b29025b75-10nns,2604,1589,17805,2440,145,129408,321533,1.62E+12,5528616,282895,196041,360956,FALSE
75694,75694,2320,0,caa90e7f-9538-4910-a41c-4e9d69b6487a-10wdo,9bd22df5-501e-4504-9ab9-a895c12078dc-1sjio,34,6384,439,266906,144,129639,321300,1.62E+12,5488088,199522,202038,196460,TRUE
7750,7750,76969,144,2353b330-0fc0-4c9f-88ec-605195af8d33,9c3ab714-901c-4c26-aa64-03fbee207493-10ni8,2923,1589,437,1808,144,129433,337792,1.62E+12,5610730,151879,196041,359919,FALSE
75694,75694,15240,0,6b51b386-7825-4f71-abd7-3fabd0074267-10wdo,9c7c22fb-ff6a-45a6-b6bf-00c1501453bc-10nqk,178,6384,10314,280429,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,2308,0,a47e0132-e509-484e-a4dd-5e21e982007d-10wdo,9ca8aa3e-e1d2-4929-bcf5-5639c04c8ba9-1sjo8,4,6384,438,180916,144,129639,33,49,33,33,49,41,FALSE
75694,75694,15240,0,00df0f1c-748a-48ed-984d-af09840518c9-10waw,9cbeefdf-6819-4318-9d6b-e4f7c291d4f5-1siz8,178,6384,435,269342,144,129639,129784,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,15240,0,060d2294-fb43-4293-a326-5b5c2a4cb154-1sjzc,9d1bdf89-277b-45f1-b5cd-c4a81ee15b6b-10onw,178,6384,10295,180931,144,129639,129239,1.62E+12,5488773,199522,202038,196460,FALSE
75694,75694,65594,0,4513bbc2-7bdf-470b-94e0-493e075e2aa5-631k,9d2a4354-31c0-4fe1-9360-7f5b6d9dc6af-1sj7k,2602,6384,0,187725,144,129639,33,50,33,33,49,83,FALSE
75694,75694,15240,0,9e703475-7601-433a-902a-76f052c45dbb-6m98,9d56e11b-14f8-4719-941c-2d701320b470-1sjfw,178,6384,10255,140092,144,129639,129237,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,2658,0,b0cd1bd1-e92b-4bdb-b083-3b4a9f7b221a-10wm0,9d837d46-4e89-4723-a802-781e1235e86d-1sk7o,3,6384,439,280429,144,129639,33,73,41,28,52,73,FALSE
75694,75694,15240,0,a51a1c59-548c-4668-baa8-3374650e5f83-6m6g,9df334e9-9e6d-4253-bb7e-48ab9fd65ecb-10ni8,178,6384,437,280429,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
3180,3180,15240,144,b51677c5-63c6-4489-bf42-71442b119d8e-3qs8,9dfad8c6-fae0-4bb5-9af5-4747f8143085-10ocs,179,4405,10255,1804,144,129408,210793,1.62E+12,5598378,136127,196041,359921,FALSE
43386,82122,2658,145,77ce4657-82b5-4af2-ab58-18eb20fb2fca-1sk24,9dfb6d52-9460-40f8-b0d4-a633ae4e5366-1sk24,3,8628,0,0,145,0,233531,1.62E+12,2489258,196061,0,196047,TRUE
85859,82122,2658,35.229.120.12,77ce4657-82b5-4af2-ab58-18eb20fb2fca-1sk24,9dfb6d52-9460-40f8-b0d4-a633ae4e5366-1sk24,3,8628,0,2437,145,0,233531,1.62E+12,5618504,150733,196047,0,TRUE
75694,75694,85030,0,dba521ce-25c6-4a3b-9e20-b9f8191cb2e5-10wm0,9e09e07d-c411-4fd8-b611-c61d58261bed-10oqo,3290,6384,439,266913,144,129467,356952,1.62E+12,5488088,199625,204038,196151,FALSE
75694,75694,85030,0,39d61003-66b5-47b4-a994-fab620608918-10u54,9e67bc9a-5e5f-43d3-ae3f-5ab3297a834c-1sjac,3290,6384,0,267504,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,85030,0,0e6627c3-e4e9-4768-9ad3-39f766987587-1sjlg,9e7e975c-b729-4c72-9f2a-d835bd394415-1sjlg,3290,6384,435,266737,144,129639,356952,1.62E+12,5488773,199452,202038,196460,TRUE
7750,7750,13540,423,d8d9a884-773f-44e9-8fb0-99b1750da7e0-6mkc,9ec8a50d-722b-474b-ae9d-6902272f4c25-10ocs,1219,1589,0,0,423,129408,264409,1.62E+12,5479156,168516,196041,360833,FALSE
86321,86321,16153,2409:4064:116:599b:7cc7:62c8:62e5:8ea3,6efc30aa-4ca0-4608-9f26-5071487cbbe7-10vgd,9ed73673-5155-4b9a-9c42-7df27e342d29-1sjio,2721,10517,10239,1801,144,0,326703,1.62E+12,5612571,280429,196041,360956,FALSE
7750,7750,76969,145,e73ab2b5-81fd-4262-8baa-21ddd7100f84,9edde1f4-2197-46ff-9d77-198acd94f4a9-1sjd4,2923,1589,0,2419,145,129433,334758,1.62E+12,5528609,139145,196041,360833,FALSE
75694,75694,13539,0,51a2a2ef-0e4c-4763-8049-c28cc91fb2d7-10nw4,9ef7c165-4aca-4566-a2b5-254ea0f7e616-10nqk,205,6384,439,266737,144,129639,33,50,73,33,50,33,FALSE
85572,85572,65615,2401:4900:4cc4:8160:7932:b994:e6b:daee,809ad74c-85d8-4c8c-a680-947db35147d2-10nw4,9f433579-f5f5-491a-af16-090c40af3664-1sj4s,2608,10346,0,1799,144,129639,322222,1.62E+12,5599296,136127,196047,199452,FALSE
75694,75694,15240,0,7b04a42e-cf71-4f47-8c36-ae36f3b95e58-1sjo8,9f7a9cac-ab57-418d-8ca1-692ad7ef0a0e-10oqo,178,6384,10314,136127,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,82030,0,ece56c5d-66a8-466c-997d-ea5a4dc2f45e-10nw4,9fc587ea-3af4-4d11-b405-a05e20e790f5-10ol4,3130,6384,436,266913,144,129639,348324,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,17d3b8bf-9833-4e4f-afd2-7ec4b3e20125-10tzk,9fd0160e-573f-448d-a78c-d792b200afc2-1siz8,3290,6384,10300,187725,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,85030,0,afe0b3b8-3505-4b90-affb-f7c6071d8e88-1siz8,a056d120-1b13-4f93-9de2-56617462a19f-10ofk,3290,6384,0,280429,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
78510,78510,7268,144,8b0316f6-8e03-4c68-a005-30736be0cbba-10udg,a08cb0c8-f8d6-4411-8155-353140f80921-1sjfw,1214,7485,437,129311,144,129408,264405,1.62E+12,5614133,196041,264496,0,TRUE
78510,78510,7268,144,8b0316f6-8e03-4c68-a005-30736be0cbba-10udg,a08cb0c8-f8d6-4411-8155-353140f80921-1sjfw,1214,7485,437,129311,144,129408,264405,1.62E+12,5614133,196041,264496,0,TRUE
75694,75694,2308,0,7d1e0e11-ca07-4e07-8c1e-fec6a8ab44d0-1siz8,a098c9fd-142b-406e-8f16-69bcdc166097-10ol4,4,6384,10269,266906,144,129639,33,49,33,33,49,41,FALSE
75694,75694,2658,0,7f1ceab3-8788-498b-8d45-51c4d33ff096-10u2c,a0a38891-7edc-448d-beff-8410a0ccd36b-h0hg,3,6384,437,161223,144,129639,33,73,63,33,73,41,FALSE
75694,75694,15240,0,0bcd8e53-ec84-4993-8e4f-15f3d0aa0bef-10oic,a0aa3edc-c2ee-4104-bbd2-ba0ff478fb8e-10oqo,178,6384,438,280429,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
29892,29892,2658,0,3C3AE51E-BFE9-4E9E-8F85-CC8D0C541722,a0dadf57-a57e-4d90-b235-d13654bbbbea-10oic,39,469,0,196041,144,129408,207018,1.62E+12,5583264,0,0,129408,FALSE
75694,75694,85030,0,1758880a-d65a-4347-8b18-6f634291e2c3-1sjo8,a0ed86f4-d0d9-4f7f-82b1-d345a3389493-1sjfw,3290,6384,0,156196,144,129639,356952,1.62E+12,5488773,199522,202038,196460,TRUE
7750,7750,13539,144,89c3825d-5ceb-4ad5-b834-b26b10f74802-1sj20,a1008dcb-1992-4e97-bf21-e216f26fa4cc-1sk24,214,1589,439,1815,144,0,323122,1.62E+12,5609947,280429,196041,360788,FALSE
70491,70491,65615,144,fb63ebe9-d2da-49df-98d5-36f8bbd5cd87-1sjd4,a176ecb7-027e-497f-b4bf-91bb03c91af6-1siz8,2612,4902,436,129311,144,129408,322211,1.62E+12,5535952,196041,264496,0,FALSE
24075,24075,2310,0,5dfe1291-3a7b-49bb-980a-d95613dcec2c,a1eb69fd-9d1b-4788-b648-75dcc3dd0b47-10onx,87,4077,10240,348021,144,129433,311072,1.62E+12,5612591,129311,196376,196041,FALSE
26329,26329,2310,0,c7509741-bcd6-43fc-b2c5-7b9f39375d85,a28ec2b6-b425-43ab-af61-e6fa5fe1e961-62t8,767,6031,10295,348026,144,129408,360638,1.62E+12,5581765,129311,196073,196041,FALSE
75694,75694,2658,0,19621c68-faef-48aa-9329-16647a6e427d-6mhk,a2b07047-a882-4fc1-9bf2-8c6391f3b503-1sk24,3,6384,10282,136127,144,129408,33,73,41,28,52,73,FALSE
85572,85572,2308,103.13.219.66,057b8d59-ddde-47bb-9382-709064da5010-10u7w,a2c821a1-4d91-46c8-977a-d90c8f857238-1sj20,4,10346,435,129163,144,129639,129117,1.62E+12,5599296,277221,196047,199452,FALSE
75694,75694,85030,0,3eada18e-7256-435e-b964-3e347a691458-10waw,a2d0d806-28f6-4bc7-94b2-90076ac325d0-10ni8,3290,6384,10291,172725,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,85030,0,b137439d-3124-47f6-a4ab-0b3850a57367-10oa0,a2d1ebbf-c8d2-4d32-b530-e63ebdfd04d9-10oa0,3290,6384,439,136127,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,85030,0,795035c1-7b64-4c44-a408-f37ac25964ac-10uao,a2ef10da-590b-41be-874c-66a526859cb2-1sjts,3290,6384,10278,266906,144,129639,356952,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,2320,0,63c0d161-5d20-421f-8546-5ac3aae423d4-10o78,a2f065ef-dc1f-4efa-9ac9-55bb1330a1db-3ps4,34,6384,435,280429,144,129639,322233,1.62E+12,5488088,199452,202038,196460,TRUE
75694,75694,15240,0,7f1d0271-a9fc-4b1d-beb4-ca49b6af306c-10wj8,a3033dde-f786-497e-ae3d-59d2935963fa-1sjfw,178,6384,0,162352,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,19e9f1c3-4db2-4b31-b69f-e1f86e5b3976-3rk0,a36eaa8b-8609-4395-954e-6dea7c0c1752-1sjo8,3290,6384,436,266906,144,129639,356952,1.62E+12,5488773,199522,202038,196460,FALSE
75694,75694,15240,0,0818b234-8357-47b3-9caa-0f4a518bce38-10u7w,a38bf1cb-91cb-4556-aa4d-e7edf51d38af-1sk7o,178,6384,437,266031,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,85030,0,0dbd5d40-1206-4c5d-b500-b180d1395fa2-1siqw,a3976f83-1a95-43fe-8db9-0c2139495f2f-1sjfw,3290,6384,435,151879,144,129639,356952,1.62E+12,5488088,199414,202038,196460,TRUE
75694,75694,85030,0,0dbd5d40-1206-4c5d-b500-b180d1395fa2-1siqw,a3976f83-1a95-43fe-8db9-0c2139495f2f-1sjfw,3290,6384,435,151879,144,129639,356952,1.62E+12,5488088,199414,202038,196460,TRUE
75694,75694,15240,0,c5a4d0e1-e956-4dbc-8cb6-d5e8ff2cbd12-1sjd4,a3b8161b-c647-4d53-8eb2-92fd561738f2-62qg,178,6384,10278,149741,144,129639,337645,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2308,0,6f8f6d0c-ca6c-4ff0-a4f2-2e015f0c4788-62kw,a408478a-28b2-4ee7-9469-723806d546ed-1siwg,4,6384,439,266906,144,129639,33,49,33,33,49,41,FALSE
32847,32847,13540,0,e1a41cc9-973d-46c3-93f7-f6117aa8b665-6mhk,a421869f-0f62-4a66-ac52-770fed53192f-h0k8,1219,607,435,196041,144,129408,264409,1.62E+12,5508016,0,0,129408,FALSE
75694,75694,15240,0,a40d6f9e-9eef-4f82-a147-76e3823591af-62kw,a43bc4f2-cdec-4040-90c2-c9ea7969dc68-1sj4s,178,6384,0,266906,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2658,0,87b15820-6bf0-4e77-81cf-9f1b60b50fc9-62kw,a43bea6e-dde0-4bad-bcc3-e587514d5dd8-1sjlg,3,6384,436,136127,144,196030,33,73,41,28,52,73,FALSE
29892,82122,2658,0,a4180dfd-042c-46ba-adf5-ccedf12df173-10u54,a474de11-6904-4826-98ce-99e57045d513-1sjwk,3,8628,0,196047,145,0,233531,1.62E+12,5612548,0,0,0,TRUE
43386,82122,2658,145,a4180dfd-042c-46ba-adf5-ccedf12df173-10u54,a474de11-6904-4826-98ce-99e57045d513-1sjwk,3,8628,0,0,145,0,233531,1.62E+12,2489258,196061,0,196047,TRUE
82122,82122,2658,52.91.195.65,a4180dfd-042c-46ba-adf5-ccedf12df173-10u54,a474de11-6904-4826-98ce-99e57045d513-1sjwk,3,8628,0,2442,145,0,233531,1.62E+12,5526656,265618,196047,0,TRUE
75694,75694,15240,0,b8cd2933-dac7-407b-ba77-38d81bda6946-1sjfw,a49845de-5d43-4656-8723-73e71db62da6-1sk24,178,6384,439,133765,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2658,0,eabb8f02-573b-4516-a4cd-795ce2427f25-10udg,a4fa0129-2171-467e-8894-b430b0ad32ee-h0k8,3,6384,436,136127,144,129639,33,73,41,28,52,73,FALSE
82122,82122,2658,35.231.94.58,cad8d453-2745-4e25-b56b-abe8e1133a11-3ps4,a5022130-b4d3-401a-b728-3a3fdf468ebc-3ps4,3,8628,0,2437,145,0,233531,1.62E+12,5526656,150733,196047,0,FALSE
75694,75694,85030,0,e25b0d16-3695-4042-b635-887fa7934a80-1sito,a5d04c7f-0882-421e-b102-53c71620452f-1sj20,3290,6384,10233,266737,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,15240,0,aaf49d21-87ce-4345-ab5d-e16707392232-1sj20,a5f639c7-5d05-4e32-bdc4-2d20226c4f60-3ps4,178,6384,34755,282203,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2658,0,6217a2fa-a506-47ec-8546-c9f7abdf361f-10u7w,a6572263-5af2-448f-b95f-c88e9b17d726-1sjwk,3,6384,10255,136127,144,129639,33,73,41,28,52,73,FALSE
7750,7750,2308,144,ea544130-038f-4d54-be26-5205a3ffb496,a65c288a-b908-45ec-967e-625c5eeca226-1sjo8,74,1589,439,1815,144,129433,206639,1.62E+12,5609940,280429,196041,359921,TRUE
7750,7750,2308,144,ea544130-038f-4d54-be26-5205a3ffb496,a65c288a-b908-45ec-967e-625c5eeca226-1sjo8,74,1589,439,1815,144,129433,206639,1.62E+12,5609940,280429,196041,359921,TRUE
7750,7750,2501,144,d95e2d20-5cd5-42db-b77b-25fecbeda7a0-1sk24,a665250f-42bd-40b5-b371-aa932ef0ff02-1sj4s,26,1589,437,1808,144,129639,339647,1.62E+12,5609940,282855,196047,199414,TRUE
7750,78510,2501,144,d95e2d20-5cd5-42db-b77b-25fecbeda7a0-1sk24,a665250f-42bd-40b5-b371-aa932ef0ff02-1sj4s,26,7485,437,1808,144,129639,339647,1.62E+12,5609940,282855,196047,199414,TRUE
78510,7750,2501,144,d95e2d20-5cd5-42db-b77b-25fecbeda7a0-1sk24,a665250f-42bd-40b5-b371-aa932ef0ff02-1sj4s,26,1589,437,196063,144,129639,339647,1.62E+12,5614076,196047,264494,202038,TRUE
78510,78510,2501,144,d95e2d20-5cd5-42db-b77b-25fecbeda7a0-1sk24,a665250f-42bd-40b5-b371-aa932ef0ff02-1sj4s,26,7485,437,196063,144,129639,339647,1.62E+12,5614076,196047,264494,202038,TRUE
75694,75694,85030,0,ce4625c9-fa78-4bb6-9753-73a5a3457686-1siz8,a6c87d81-cbc9-44fe-88ae-094e8f8df726-3qjw,3290,6384,10291,280429,144,129639,356952,1.62E+12,5488088,199522,202038,196460,FALSE
75694,75694,2320,0,adb5868d-f0fd-439d-8d8a-ab080ac412d9-10u7w,a758b64a-633c-48cb-b7f0-ac67a0def560-1slg4,34,6384,440,273302,144,129639,321300,1.62E+12,5488088,199452,202038,196460,TRUE
29892,29892,8358,0,f3682206-3990-49fe-b0cb-1da1f20cd6fe-10w2k,a7a19be9-e5f0-48d4-9f16-4fe85d416724-3qjw,27,469,436,196047,144,129639,323273,1.62E+12,5583264,202038,0,129639,FALSE
75694,75694,85030,0,0e071031-0a4d-4298-bda6-5d54488e81b5-1sjzc,a8c7bc03-a826-4f5b-aae4-9ae537ca16f5-10oqo,3290,6384,435,133191,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
85572,85572,13539,2405:201:e01b:40c3:75b7:e46b:f23:5fe8,3698db05-27d2-4ebc-a9b8-f6c4dac05555-10udg,a8f37af5-6591-488e-8051-3373bc00d250-10oic,205,10346,439,1815,144,129639,356314,1.62E+12,5599296,280429,196047,199452,FALSE
75694,75694,15240,0,874e227e-c535-43e7-923a-619e24547d78-1sjo8,a909ad49-014a-43c6-a58f-e9ae43153aca-10nqk,178,6384,436,136127,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,15240,0,a71ad310-9786-492f-a46f-7c97ba9717d4-10w2k,a92e9765-d4c9-4d4c-a5fc-7cf64c97dd2c-1siwg,178,6384,0,280429,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
70491,70491,76969,144,39511cf3-0358-4ae9-9fec-fe3a74e98a13,a955a5eb-1f0f-4654-8381-9f709bb98a7a-10ni8,2923,4902,10257,129311,144,129433,334758,1.62E+12,5584022,196041,264496,0,FALSE
85572,85572,15336,2401:4900:329a:1426:4442:f5d7:ed4b:3edd,e5d4037f-ec67-4d7b-8d83-9012ee7d64b9-1sjac,a97061e8-4863-440a-956c-14c85984c29e-10nw4,379,10346,0,1799,144,129639,348089,1.62E+12,5599296,136127,196047,199522,FALSE
75694,75694,85030,0,c7491247-f203-48df-b08d-d25d0d873e20-1sjwk,a974732d-bfa0-4018-b216-b2d1c97f3337-1sj7k,3290,6384,34725,0,144,129639,356952,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,85030,0,20dcb941-42eb-4f0c-8f96-7afe12146264-h0k8,a9794d23-4f67-4446-8c34-6fb608435f40-1siz8,3290,6384,439,136127,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
7750,82122,2658,145,798b78b8-1898-4bbc-a832-3a1bc7263e1e-10w2k,a98b8a33-a3fd-48d8-88aa-18300bb228e9-10oic,3,8628,0,2442,145,129639,233531,1.62E+12,5528619,265618,196047,0,TRUE
7750,82122,2658,145,798b78b8-1898-4bbc-a832-3a1bc7263e1e-10w2k,a98b8a33-a3fd-48d8-88aa-18300bb228e9-10oic,3,8628,0,2442,145,129639,233531,1.62E+12,5528619,265618,196047,199414,TRUE
86555,82122,2658,145,798b78b8-1898-4bbc-a832-3a1bc7263e1e-10w2k,a98b8a33-a3fd-48d8-88aa-18300bb228e9-10oic,3,8628,0,196063,145,129639,233531,1.62E+12,5616666,196047,264494,202038,TRUE
82122,82122,2658,54.158.212.69,798b78b8-1898-4bbc-a832-3a1bc7263e1e-10w2k,a98b8a33-a3fd-48d8-88aa-18300bb228e9-10oic,3,8628,0,2442,145,129639,233531,1.62E+12,5526656,265618,196047,199414,TRUE
86226,82122,2658,54.158.212.69,798b78b8-1898-4bbc-a832-3a1bc7263e1e-10w2k,a98b8a33-a3fd-48d8-88aa-18300bb228e9-10oic,3,8628,0,2442,145,129639,233531,1.62E+12,5611744,265618,196047,199414,TRUE
75694,75694,2658,0,1bb73bea-00d2-44ad-a700-92c8ee0c2d28-10u2c,aa07363a-4caa-49e9-b08f-9c145521f5af-3qpg,3,6384,439,136127,144,129639,33,73,41,28,52,73,TRUE
